origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
Mburucuya,Paso de los Libres,70259.0236677,273914.4868482,42843.1171416,387016.6276576
Mburucuya,Saladas,70259.0236677,273914.4868482,42843.1171416,387016.6276576
Mburucuya,San Cosme,70259.0236677,146643.6758473,97866.5581670,314769.2576820
Mburucuya,San Luis del Palmar,70259.0236677,146643.6758473,97866.5581670,314769.2576820
Mburucuya,La Cruz,70259.0236677,273914.4868482,42936.8868004,387110.3973163
Mburucuya,San Miguel,70259.0236677,184947.2754912,54043.1459510,309249.4451099
Mburucuya,San Roque,70259.0236677,184947.2754912,54043.1459510,309249.4451099
Mburucuya,Santo Tome,70259.0236677,313696.1252887,105262.4973187,489217.6462752
Mburucuya,Sauce,70259.0236677,150621.8266223,73063.9984597,293944.8487498
Mercedes,Corrientes,120958.4717359,146643.6758473,73051.6273269,340653.7749100
Mercedes,Bella Vista,120958.4717359,109701.0212230,93055.6682672,323715.1612260
Mercedes,Beron de Astrada,120958.4717359,184947.2754912,52954.4878530,358860.2350801
Mercedes,Concepcion,120958.4717359,184947.2754912,52954.4878530,358860.2350801
Mercedes,Curuzu Cuatia,120958.4717359,150621.8266223,30906.1577404,302486.4560986
Mercedes,Empedrado,120958.4717359,150621.8266223,30906.1577404,302486.4560986
Mercedes,Esquina,120958.4717359,312303.6785027,73525.3653756,506787.5156143
Mercedes,Alvear,120958.4717359,273914.4868482,54225.0886254,449098.0472095
Mercedes,Caa Cati,120958.4717359,184947.2754912,53874.0239636,359779.7711907
Mercedes,Goya,120958.4717359,109701.0212230,110438.4221223,341097.9150811
Mercedes,Itati,120958.4717359,124660.4710490,11574.0400685,257192.9828534
Mercedes,Ituzaingo,120958.4717359,313696.1252887,89019.6438611,523674.2408857
Mercedes,Lavalle,120958.4717359,109701.0212230,106240.8772861,336900.3702449
Mercedes,Mburucuya,120958.4717359,109701.0212230,106240.8772861,336900.3702449
Mercedes,Mercedes,120958.4717359,0.0000000,106240.8772861,336900.3702449
Mercedes,Monte Caseros,120958.4717359,150621.8266223,95745.4085424,367325.7069006
Mercedes,Paso de los Libres,120958.4717359,273914.4868482,42843.1171416,437716.0757257
Mercedes,Saladas,120958.4717359,273914.4868482,42843.1171416,437716.0757257
Mercedes,San Cosme,120958.4717359,146643.6758473,97866.5581670,365468.7057501
Mercedes,San Luis del Palmar,120958.4717359,146643.6758473,97866.5581670,365468.7057501
Mercedes,La Cruz,120958.4717359,273914.4868482,42936.8868004,437809.8453845
Mercedes,San Miguel,120958.4717359,184947.2754912,54043.1459510,359948.8931781
Mercedes,San Roque,120958.4717359,184947.2754912,54043.1459510,359948.8931781
Mercedes,Santo Tome,120958.4717359,313696.1252887,105262.4973187,539917.0943433
Mercedes,Sauce,120958.4717359,150621.8266223,73063.9984597,344644.2968179
Monte Caseros,Corrientes,95745.4085424,297265.5024696,73051.6273269,466062.5383389
Monte Caseros,Bella Vista,95745.4085424,260322.8478452,93055.6682672,449123.9246549
Monte Caseros,Beron de Astrada,95745.4085424,291691.6389550,52954.4878530,440391.5353504
Monte Caseros,Concepcion,95745.4085424,150621.8266223,96068.0454887,342435.2806534
Monte Caseros,Curuzu Cuatia,95745.4085424,150621.8266223,96068.0454887,342435.2806534
Monte Caseros,Empedrado,95745.4085424,150621.8266223,43033.8597195,289401.0948842
Monte Caseros,Esquina,95745.4085424,161681.8518805,73525.3653756,330952.6257985
Monte Caseros,Alvear,95745.4085424,123292.6602260,54225.0886254,273263.1573938
Monte Caseros,Caa Cati,95745.4085424,291691.6389550,53874.0239636,441311.0714611
Monte Caseros,Goya,95745.4085424,260322.8478452,110438.4221223,466506.6785100
Monte Caseros,Itati,95745.4085424,275282.2976713,11574.0400685,382601.7462822
Monte Caseros,Ituzaingo,95745.4085424,347777.9463775,89019.6438611,532542.9987811
Monte Caseros,Lavalle,95745.4085424,260322.8478452,106240.8772861,462309.1336737
Monte Caseros,Mburucuya,95745.4085424,150621.8266223,70259.0236677,316626.2588325
Monte Caseros,Mercedes,95745.4085424,150621.8266223,120958.4717359,367325.7069006
Monte Caseros,Monte Caseros,95745.4085424,0.0000000,120958.4717359,367325.7069006
Monte Caseros,Paso de los Libres,95745.4085424,123292.6602260,42843.1171416,261881.1859100
Monte Caseros,Saladas,95745.4085424,150621.8266223,25493.9973584,271861.2325231
Monte Caseros,San Cosme,95745.4085424,297265.5024696,97866.5581670,490877.4691790
Monte Caseros,San Luis del Palmar,95745.4085424,150621.8266223,98360.0311749,344727.2663396
Monte Caseros,La Cruz,95745.4085424,123292.6602260,42936.8868004,261974.9555687
Monte Caseros,San Miguel,95745.4085424,291691.6389550,54043.1459510,441480.1934484
Monte Caseros,San Roque,95745.4085424,150621.8266223,29716.4568725,276083.6920372
Monte Caseros,Santo Tome,95745.4085424,347777.9463775,105262.4973187,548785.8522387
Monte Caseros,Sauce,95745.4085424,347777.9463775,105262.4973187,548785.8522387
Paso de los Libres,Corrientes,42843.1171416,420558.1626955,73051.6273269,536452.9071640
Paso de los Libres,Bella Vista,42843.1171416,383615.5080712,93055.6682672,519514.2934800
Paso de los Libres,Beron de Astrada,42843.1171416,168398.9787291,52954.4878530,264196.5837236
Paso de los Libres,Concepcion,42843.1171416,273914.4868482,96068.0454887,412825.6494785
Paso de los Libres,Curuzu Cuatia,42843.1171416,123292.6602260,30906.1577404,197041.9351080
Paso de los Libres,Empedrado,42843.1171416,273914.4868482,43033.8597195,359791.4637093
Paso de los Libres,Esquina,42843.1171416,284974.5121064,73525.3653756,401342.9946236
Paso de los Libres,Alvear,42843.1171416,284974.5121064,73525.3653756,401342.9946236
Paso de los Libres,Caa Cati,42843.1171416,168398.9787291,53874.0239636,265116.1198342
Paso de los Libres,Goya,42843.1171416,383615.5080712,110438.4221223,536897.0473351
Paso de los Libres,Itati,42843.1171416,398574.9578973,11574.0400685,452992.1151074
Paso de los Libres,Ituzaingo,42843.1171416,224485.2861516,89019.6438611,356348.0471543
Paso de los Libres,Lavalle,42843.1171416,383615.5080712,106240.8772861,532699.5024988
Paso de los Libres,Mburucuya,42843.1171416,273914.4868482,70259.0236677,387016.6276576
Paso de los Libres,Mercedes,42843.1171416,273914.4868482,120958.4717359,437716.0757257
Paso de los Libres,Monte Caseros,42843.1171416,123292.6602260,95745.4085424,261881.1859100
Paso de los Libres,Paso de los Libres,42843.1171416,0.0000000,95745.4085424,261881.1859100
Paso de los Libres,Saladas,42843.1171416,273914.4868482,25493.9973584,342251.6013482
Paso de los Libres,San Cosme,42843.1171416,420558.1626955,97866.5581670,561267.8380041
Paso de los Libres,San Luis del Palmar,42843.1171416,273914.4868482,98360.0311749,415117.6351647
Paso de los Libres,La Cruz,42843.1171416,273914.4868482,98360.0311749,415117.6351647
Paso de los Libres,San Miguel,42843.1171416,168398.9787291,54043.1459510,265285.2418216
Paso de los Libres,San Roque,42843.1171416,273914.4868482,29716.4568725,346474.0608623
Paso de los Libres,Santo Tome,42843.1171416,224485.2861516,105262.4973187,372590.9006119
Paso de los Libres,Sauce,42843.1171416,123292.6602260,73063.9984597,239199.7758273
Saladas,Corrientes,25493.9973584,146643.6758473,73051.6273269,245189.3005325
Saladas,Bella Vista,25493.9973584,109701.0212230,93055.6682672,228250.6868485
Saladas,Beron de Astrada,25493.9973584,184947.2754912,52954.4878530,263395.7607026
Saladas,Concepcion,25493.9973584,184947.2754912,52954.4878530,263395.7607026
Saladas,Curuzu Cuatia,25493.9973584,150621.8266223,30906.1577404,207021.9817211
Saladas,Empedrado,25493.9973584,150621.8266223,30906.1577404,207021.9817211
Saladas,Esquina,25493.9973584,312303.6785027,73525.3653756,411323.0412368
Saladas,Alvear,25493.9973584,273914.4868482,54225.0886254,353633.5728320
Saladas,Caa Cati,25493.9973584,184947.2754912,53874.0239636,264315.2968132
Saladas,Goya,25493.9973584,109701.0212230,110438.4221223,245633.4407037
Saladas,Itati,25493.9973584,124660.4710490,11574.0400685,161728.5084759
Saladas,Ituzaingo,25493.9973584,313696.1252887,89019.6438611,428209.7665082
Saladas,Lavalle,25493.9973584,109701.0212230,106240.8772861,241435.8958674
Saladas,Mburucuya,25493.9973584,109701.0212230,106240.8772861,241435.8958674
Saladas,Mercedes,25493.9973584,109701.0212230,106240.8772861,241435.8958674
Saladas,Monte Caseros,25493.9973584,150621.8266223,95745.4085424,271861.2325231
Saladas,Paso de los Libres,25493.9973584,273914.4868482,42843.1171416,342251.6013482
Saladas,Saladas,25493.9973584,0.0000000,42843.1171416,342251.6013482
Saladas,San Cosme,25493.9973584,146643.6758473,97866.5581670,270004.2313726
Saladas,San Luis del Palmar,25493.9973584,146643.6758473,97866.5581670,270004.2313726
Saladas,La Cruz,25493.9973584,273914.4868482,42936.8868004,342345.3710070
Saladas,San Miguel,25493.9973584,184947.2754912,54043.1459510,264484.4188006
Saladas,San Roque,25493.9973584,184947.2754912,54043.1459510,264484.4188006
Saladas,Santo Tome,25493.9973584,313696.1252887,105262.4973187,444452.6199658
Saladas,Sauce,25493.9973584,150621.8266223,73063.9984597,249179.8224404
San Cosme,Corrientes,25493.9973584,150621.8266223,73063.9984597,249179.8224404
San Cosme,Bella Vista,97866.5581670,147421.1977833,93055.6682672,338343.4242174
San Cosme,Beron de Astrada,97866.5581670,331590.9513385,52954.4878530,482411.9973584
San Cosme,Concepcion,97866.5581670,146643.6758473,96068.0454887,340578.2795029
San Cosme,Curuzu Cuatia,97866.5581670,297265.5024696,30906.1577404,426038.2183770
San Cosme,Empedrado,97866.5581670,146643.6758473,43033.8597195,287544.0937338
San Cosme,Esquina,97866.5581670,423016.4788432,73525.3653756,594408.4023857
San Cosme,Alvear,97866.5581670,420558.1626955,54225.0886254,572649.8094879
San Cosme,Caa Cati,97866.5581670,331590.9513385,53874.0239636,483331.5334690
San Cosme,Goya,97866.5581670,147421.1977833,110438.4221223,355726.1780726
San Cosme,Itati,97866.5581670,112180.6738633,11574.0400685,221621.2720987
San Cosme,Ituzaingo,97866.5581670,460339.8011360,89019.6438611,647226.0031641
San Cosme,Lavalle,97866.5581670,147421.1977833,106240.8772861,351528.6332363
San Cosme,Mburucuya,97866.5581670,146643.6758473,70259.0236677,314769.2576820
San Cosme,Mercedes,97866.5581670,146643.6758473,120958.4717359,365468.7057501
San Cosme,Monte Caseros,97866.5581670,297265.5024696,95745.4085424,490877.4691790
San Cosme,Paso de los Libres,97866.5581670,420558.1626955,42843.1171416,561267.8380041
San Cosme,Saladas,97866.5581670,146643.6758473,25493.9973584,270004.2313726
San Cosme,San Cosme,97866.5581670,0.0000000,25493.9973584,270004.2313726
San Cosme,San Luis del Palmar,97866.5581670,146643.6758473,98360.0311749,342870.2651892
San Cosme,La Cruz,97866.5581670,420558.1626955,42936.8868004,561361.6076628
San Cosme,San Miguel,97866.5581670,331590.9513385,54043.1459510,483500.6554564
San Cosme,San Roque,97866.5581670,146643.6758473,29716.4568725,274226.6908867
San Cosme,Santo Tome,97866.5581670,460339.8011360,105262.4973187,663468.8566217
San Cosme,Sauce,97866.5581670,297265.5024696,73063.9984597,468196.0590963
San Luis del Palmar,Corrientes,98360.0311749,146643.6758473,73051.6273269,318055.3343491
San Luis del Palmar,Bella Vista,98360.0311749,109701.0212230,93055.6682672,301116.7206651
San Luis del Palmar,Beron de Astrada,98360.0311749,184947.2754912,52954.4878530,336261.7945191
San Luis del Palmar,Concepcion,98360.0311749,184947.2754912,52954.4878530,336261.7945191
San Luis del Palmar,Curuzu Cuatia,98360.0311749,150621.8266223,30906.1577404,279888.0155376
San Luis del Palmar,Empedrado,98360.0311749,150621.8266223,30906.1577404,279888.0155376
San Luis del Palmar,Esquina,98360.0311749,312303.6785027,73525.3653756,484189.0750533
San Luis del Palmar,Alvear,98360.0311749,273914.4868482,54225.0886254,426499.6066486
San Luis del Palmar,Caa Cati,98360.0311749,184947.2754912,53874.0239636,337181.3306297
San Luis del Palmar,Goya,98360.0311749,109701.0212230,110438.4221223,318499.4745202
San Luis del Palmar,Itati,98360.0311749,124660.4710490,11574.0400685,234594.5422924
San Luis del Palmar,Ituzaingo,98360.0311749,313696.1252887,89019.6438611,501075.8003247
San Luis del Palmar,Lavalle,98360.0311749,109701.0212230,106240.8772861,314301.9296839
San Luis del Palmar,Mburucuya,98360.0311749,109701.0212230,106240.8772861,314301.9296839
San Luis del Palmar,Mercedes,98360.0311749,109701.0212230,106240.8772861,314301.9296839
San Luis del Palmar,Monte Caseros,98360.0311749,150621.8266223,95745.4085424,344727.2663396
San Luis del Palmar,Paso de los Libres,98360.0311749,273914.4868482,42843.1171416,415117.6351647
San Luis del Palmar,Saladas,98360.0311749,273914.4868482,42843.1171416,415117.6351647
San Luis del Palmar,San Cosme,98360.0311749,146643.6758473,97866.5581670,342870.2651892
San Luis del Palmar,San Luis del Palmar,98360.0311749,0.0000000,97866.5581670,342870.2651892
San Luis del Palmar,La Cruz,98360.0311749,273914.4868482,42936.8868004,415211.4048235
San Luis del Palmar,San Miguel,98360.0311749,184947.2754912,54043.1459510,337350.4526171
San Luis del Palmar,San Roque,98360.0311749,184947.2754912,54043.1459510,337350.4526171
San Luis del Palmar,Santo Tome,98360.0311749,313696.1252887,105262.4973187,517318.6537823
San Luis del Palmar,Sauce,98360.0311749,150621.8266223,73063.9984597,322045.8562569
La Cruz,Corrientes,42936.8868004,420558.1626955,73051.6273269,536546.6768227
La Cruz,Bella Vista,42936.8868004,383615.5080712,93055.6682672,519608.0631387
La Cruz,Beron de Astrada,42936.8868004,168398.9787291,52954.4878530,264290.3533824
La Cruz,Concepcion,42936.8868004,273914.4868482,96068.0454887,412919.4191373
La Cruz,Curuzu Cuatia,42936.8868004,123292.6602260,30906.1577404,197135.7047668
La Cruz,Empedrado,42936.8868004,273914.4868482,43033.8597195,359885.2333681
La Cruz,Esquina,42936.8868004,284974.5121064,73525.3653756,401436.7642824
La Cruz,Alvear,42936.8868004,284974.5121064,73525.3653756,401436.7642824
La Cruz,Caa Cati,42936.8868004,168398.9787291,53874.0239636,265209.8894930
La Cruz,Goya,42936.8868004,383615.5080712,110438.4221223,536990.8169939
La Cruz,Itati,42936.8868004,398574.9578973,11574.0400685,453085.8847661
La Cruz,Ituzaingo,42936.8868004,224485.2861516,89019.6438611,356441.8168130
La Cruz,Lavalle,42936.8868004,383615.5080712,106240.8772861,532793.2721576
La Cruz,Mburucuya,42936.8868004,273914.4868482,70259.0236677,387110.3973163
La Cruz,Mercedes,42936.8868004,273914.4868482,120958.4717359,437809.8453845
La Cruz,Monte Caseros,42936.8868004,123292.6602260,95745.4085424,261974.9555687
La Cruz,Paso de los Libres,42936.8868004,123292.6602260,95745.4085424,261974.9555687
La Cruz,Saladas,42936.8868004,273914.4868482,25493.9973584,342345.3710070
La Cruz,San Cosme,42936.8868004,420558.1626955,97866.5581670,561361.6076628
La Cruz,San Luis del Palmar,42936.8868004,273914.4868482,98360.0311749,415211.4048235
La Cruz,La Cruz,42936.8868004,0.0000000,98360.0311749,415211.4048235
La Cruz,San Miguel,42936.8868004,168398.9787291,54043.1459510,265379.0114804
La Cruz,San Roque,42936.8868004,273914.4868482,29716.4568725,346567.8305211
La Cruz,Santo Tome,42936.8868004,224485.2861516,105262.4973187,372684.6702706
La Cruz,Sauce,42936.8868004,123292.6602260,73063.9984597,239293.5454860
San Miguel,Corrientes,54043.1459510,331590.9513385,73051.6273269,458685.7246163
San Miguel,Bella Vista,54043.1459510,294648.2967142,93055.6682672,441747.1109323
San Miguel,Beron de Astrada,54043.1459510,294648.2967142,93055.6682672,441747.1109323
San Miguel,Concepcion,54043.1459510,184947.2754912,96068.0454887,335058.4669308
San Miguel,Curuzu Cuatia,54043.1459510,291691.6389550,30906.1577404,376640.9426464
San Miguel,Empedrado,54043.1459510,184947.2754912,43033.8597195,282024.2811617
San Miguel,Esquina,54043.1459510,453373.4908355,73525.3653756,580942.0021621
San Miguel,Alvear,54043.1459510,168398.9787291,54225.0886254,276667.2133054
San Miguel,Caa Cati,54043.1459510,168398.9787291,54225.0886254,276667.2133054
San Miguel,Goya,54043.1459510,294648.2967142,110438.4221223,459129.8647874
San Miguel,Itati,54043.1459510,309607.7465402,11574.0400685,375224.9325597
San Miguel,Ituzaingo,54043.1459510,128748.8497975,89019.6438611,271811.6396096
San Miguel,Lavalle,54043.1459510,294648.2967142,106240.8772861,454932.3199512
San Miguel,Mburucuya,54043.1459510,184947.2754912,70259.0236677,309249.4451099
San Miguel,Mercedes,54043.1459510,184947.2754912,120958.4717359,359948.8931781
San Miguel,Monte Caseros,54043.1459510,291691.6389550,95745.4085424,441480.1934484
San Miguel,Paso de los Libres,54043.1459510,168398.9787291,42843.1171416,265285.2418216
San Miguel,Saladas,54043.1459510,184947.2754912,25493.9973584,264484.4188006
San Miguel,San Cosme,54043.1459510,331590.9513385,97866.5581670,483500.6554564
San Miguel,San Luis del Palmar,54043.1459510,184947.2754912,98360.0311749,337350.4526171
San Miguel,La Cruz,54043.1459510,168398.9787291,42936.8868004,265379.0114804
San Miguel,San Miguel,54043.1459510,0.0000000,42936.8868004,265379.0114804
San Miguel,San Roque,54043.1459510,184947.2754912,29716.4568725,268706.8783146
San Miguel,Santo Tome,54043.1459510,128748.8497975,105262.4973187,288054.4930672
San Miguel,Sauce,54043.1459510,291691.6389550,73063.9984597,418798.7833657
San Roque,Corrientes,29716.4568725,146643.6758473,73051.6273269,249411.7600466
San Roque,Bella Vista,29716.4568725,109701.0212230,93055.6682672,232473.1463626
San Roque,Beron de Astrada,29716.4568725,184947.2754912,52954.4878530,267618.2202166
San Roque,Concepcion,29716.4568725,184947.2754912,52954.4878530,267618.2202166
San Roque,Curuzu Cuatia,29716.4568725,150621.8266223,30906.1577404,211244.4412352
San Roque,Empedrado,29716.4568725,150621.8266223,30906.1577404,211244.4412352
San Roque,Esquina,29716.4568725,312303.6785027,73525.3653756,415545.5007508
San Roque,Alvear,29716.4568725,273914.4868482,54225.0886254,357856.0323461
San Roque,Caa Cati,29716.4568725,184947.2754912,53874.0239636,268537.7563273
San Roque,Goya,29716.4568725,109701.0212230,110438.4221223,249855.9002177
San Roque,Itati,29716.4568725,124660.4710490,11574.0400685,165950.9679900
San Roque,Ituzaingo,29716.4568725,313696.1252887,89019.6438611,432432.2260223
San Roque,Lavalle,29716.4568725,109701.0212230,106240.8772861,245658.3553815
San Roque,Mburucuya,29716.4568725,109701.0212230,106240.8772861,245658.3553815
San Roque,Mercedes,29716.4568725,109701.0212230,106240.8772861,245658.3553815
San Roque,Monte Caseros,29716.4568725,150621.8266223,95745.4085424,276083.6920372
San Roque,Paso de los Libres,29716.4568725,273914.4868482,42843.1171416,346474.0608623
San Roque,Saladas,29716.4568725,273914.4868482,42843.1171416,346474.0608623
San Roque,San Cosme,29716.4568725,146643.6758473,97866.5581670,274226.6908867
San Roque,San Luis del Palmar,29716.4568725,146643.6758473,97866.5581670,274226.6908867
San Roque,La Cruz,29716.4568725,273914.4868482,42936.8868004,346567.8305211
San Roque,San Miguel,29716.4568725,184947.2754912,54043.1459510,268706.8783146
San Roque,San Roque,29716.4568725,0.0000000,54043.1459510,268706.8783146
San Roque,Santo Tome,29716.4568725,313696.1252887,105262.4973187,448675.0794799
San Roque,Sauce,29716.4568725,150621.8266223,73063.9984597,253402.2819545
Santo Tome,Corrientes,105262.4973187,460339.8011360,73051.6273269,638653.9257816
Santo Tome,Bella Vista,105262.4973187,423397.1465116,93055.6682672,621715.3120976
Santo Tome,Beron de Astrada,105262.4973187,128748.8497975,52954.4878530,286965.8349692
Santo Tome,Concepcion,105262.4973187,313696.1252887,96068.0454887,515026.6680961
Santo Tome,Curuzu Cuatia,105262.4973187,347777.9463775,30906.1577404,483946.6014367
Santo Tome,Empedrado,105262.4973187,313696.1252887,43033.8597195,461992.4823269
Santo Tome,Esquina,105262.4973187,509459.7982580,73525.3653756,688247.6609523
Santo Tome,Alvear,105262.4973187,224485.2861516,54225.0886254,383972.8720957
Santo Tome,Caa Cati,105262.4973187,128748.8497975,53874.0239636,287885.3710798
Santo Tome,Goya,105262.4973187,423397.1465116,110438.4221223,639098.0659527
Santo Tome,Itati,105262.4973187,438356.5963377,11574.0400685,555193.1337249
Santo Tome,Ituzaingo,105262.4973187,438356.5963377,11574.0400685,555193.1337249
Santo Tome,Lavalle,105262.4973187,423397.1465116,106240.8772861,634900.5211164
Santo Tome,Mburucuya,105262.4973187,313696.1252887,70259.0236677,489217.6462752
Santo Tome,Mercedes,105262.4973187,313696.1252887,120958.4717359,539917.0943433
Santo Tome,Monte Caseros,105262.4973187,347777.9463775,95745.4085424,548785.8522387
Santo Tome,Paso de los Libres,105262.4973187,224485.2861516,42843.1171416,372590.9006119
Santo Tome,Saladas,105262.4973187,313696.1252887,25493.9973584,444452.6199658
Santo Tome,San Cosme,105262.4973187,460339.8011360,97866.5581670,663468.8566217
Santo Tome,San Luis del Palmar,105262.4973187,313696.1252887,98360.0311749,517318.6537823
Santo Tome,La Cruz,105262.4973187,224485.2861516,42936.8868004,372684.6702706
Santo Tome,San Miguel,105262.4973187,128748.8497975,54043.1459510,288054.4930672
Santo Tome,San Roque,105262.4973187,313696.1252887,29716.4568725,448675.0794799
Santo Tome,Santo Tome,105262.4973187,0.0000000,29716.4568725,448675.0794799
Santo Tome,Sauce,105262.4973187,347777.9463775,73063.9984597,526104.4421560
Sauce,Corrientes,73063.9984597,297265.5024696,73051.6273269,443381.1282562
Sauce,Bella Vista,73063.9984597,260322.8478452,93055.6682672,426442.5145722
Sauce,Beron de Astrada,73063.9984597,291691.6389550,52954.4878530,417710.1252677
Sauce,Concepcion,73063.9984597,150621.8266223,96068.0454887,319753.8705707
Sauce,Curuzu Cuatia,73063.9984597,150621.8266223,96068.0454887,319753.8705707
Sauce,Empedrado,73063.9984597,150621.8266223,43033.8597195,266719.6848015
Sauce,Esquina,73063.9984597,161681.8518805,73525.3653756,308271.2157158
Sauce,Alvear,73063.9984597,123292.6602260,54225.0886254,250581.7473111
Sauce,Caa Cati,73063.9984597,291691.6389550,53874.0239636,418629.6613783
Sauce,Goya,73063.9984597,260322.8478452,110438.4221223,443825.2684273
Sauce,Itati,73063.9984597,275282.2976713,11574.0400685,359920.3361995
Sauce,Ituzaingo,73063.9984597,347777.9463775,89019.6438611,509861.5886984
Sauce,Lavalle,73063.9984597,260322.8478452,106240.8772861,439627.7235910
Sauce,Mburucuya,73063.9984597,150621.8266223,70259.0236677,293944.8487498
Sauce,Mercedes,73063.9984597,150621.8266223,120958.4717359,344644.2968179
Sauce,Monte Caseros,73063.9984597,150621.8266223,120958.4717359,344644.2968179
Sauce,Paso de los Libres,73063.9984597,123292.6602260,42843.1171416,239199.7758273
Sauce,Saladas,73063.9984597,150621.8266223,25493.9973584,249179.8224404
Sauce,San Cosme,73063.9984597,297265.5024696,97866.5581670,468196.0590963
Sauce,San Luis del Palmar,73063.9984597,150621.8266223,98360.0311749,322045.8562569
Sauce,La Cruz,73063.9984597,123292.6602260,42936.8868004,239293.5454860
Sauce,San Miguel,73063.9984597,291691.6389550,54043.1459510,418798.7833657
Sauce,San Roque,73063.9984597,150621.8266223,29716.4568725,253402.2819545
Sauce,Santo Tome,73063.9984597,347777.9463775,105262.4973187,526104.4421560
Sauce,Sauce,73063.9984597,0.0000000,105262.4973187,526104.4421560
