origin_id,destination_id,entry_cost,network_cost,exit_cost,total_cost
Corrientes,Sauce,1033243.6402059,1304101.5428545,82842.2603075,2420187.4433678
Bella Vista,Corrientes,1033243.6402059,1304101.5428545,82842.2603075,2420187.4433678
Bella Vista,Bella Vista,1033243.6402059,0.0000000,82842.2603075,2420187.4433678
Bella Vista,Beron de Astrada,962472.5480274,1304101.5428545,203388.7902366,2469962.8811185
Bella Vista,Concepcion,962472.5480274,1304101.5428545,236795.7813596,2503369.8722415
Bella Vista,Curuzu Cuatia,962472.5480274,1304101.5428545,236795.7813596,2503369.8722415
Bella Vista,Empedrado,962472.5480274,1304101.5428545,236795.7813596,2503369.8722415
Bella Vista,Esquina,962472.5480274,1304101.5428545,236795.7813596,2503369.8722415
Bella Vista,Alvear,962472.5480274,1304101.5428545,160217.7944743,2426791.8853561
Bella Vista,Caa Cati,962472.5480274,1304101.5428545,208354.0518493,2474928.1427312
Bella Vista,Goya,962472.5480274,1304101.5428545,208354.0518493,2474928.1427312
Bella Vista,Itati,962472.5480274,1304101.5428545,279797.6429994,2546371.7338813
Bella Vista,Ituzaingo,962472.5480274,1304101.5428545,122829.1400491,2389403.2309310
Bella Vista,Lavalle,962472.5480274,1304101.5428545,122829.1400491,2389403.2309310
Bella Vista,Mburucuya,962472.5480274,1304101.5428545,266524.0256835,2533098.1165653
Bella Vista,Mercedes,962472.5480274,1304101.5428545,283784.7902992,2550358.8811810
Bella Vista,Monte Caseros,962472.5480274,1304101.5428545,324893.9406852,2591468.0315671
Bella Vista,Paso de los Libres,962472.5480274,1304101.5428545,246694.7121601,2513268.8030420
Bella Vista,Saladas,962472.5480274,1304101.5428545,246694.7121601,2513268.8030420
Bella Vista,San Cosme,962472.5480274,1304101.5428545,302630.9129525,2569205.0038343
Bella Vista,San Luis del Palmar,962472.5480274,1304101.5428545,301323.7482631,2567897.8391450
Bella Vista,La Cruz,962472.5480274,1304101.5428545,172268.6242840,2438842.7151659
Bella Vista,San Miguel,962472.5480274,1304101.5428545,203226.6557472,2469800.7466291
Bella Vista,San Roque,962472.5480274,1304101.5428545,203226.6557472,2469800.7466291
Bella Vista,Santo Tome,962472.5480274,1304101.5428545,82842.2603075,2349416.3511894
Bella Vista,Sauce,962472.5480274,1304101.5428545,82842.2603075,2349416.3511894
Beron de Astrada,Corrientes,203388.7902366,1304101.5428545,1033243.6402059,2540733.9732970
Beron de Astrada,Bella Vista,203388.7902366,1304101.5428545,962472.5480274,2469962.8811185
Beron de Astrada,Beron de Astrada,203388.7902366,0.0000000,962472.5480274,2469962.8811185
Beron de Astrada,Concepcion,203388.7902366,0.0000000,962472.5480274,2469962.8811185
Beron de Astrada,Curuzu Cuatia,203388.7902366,1304101.5428545,1006349.8688541,2513840.2019452
Beron de Astrada,Empedrado,203388.7902366,1304101.5428545,1009776.7209901,2517267.0540812
Beron de Astrada,Esquina,203388.7902366,1304101.5428545,861402.3496810,2368892.6827721
Beron de Astrada,Alvear,203388.7902366,1304101.5428545,861402.3496810,2368892.6827721
Beron de Astrada,Caa Cati,203388.7902366,1304101.5428545,861402.3496810,2368892.6827721
Beron de Astrada,Goya,203388.7902366,1304101.5428545,915804.5944623,2423294.9275534
Beron de Astrada,Itati,203388.7902366,1304101.5428545,915804.5944623,2423294.9275534
Beron de Astrada,Ituzaingo,203388.7902366,1304101.5428545,915804.5944623,2423294.9275534
Beron de Astrada,Lavalle,203388.7902366,1304101.5428545,927496.2709999,2434986.6040911
Beron de Astrada,Mburucuya,203388.7902366,1304101.5428545,927496.2709999,2434986.6040911
Beron de Astrada,Mercedes,203388.7902366,1304101.5428545,927496.2709999,2434986.6040911
Beron de Astrada,Monte Caseros,203388.7902366,1304101.5428545,927496.2709999,2434986.6040911
Beron de Astrada,Paso de los Libres,203388.7902366,1304101.5428545,927496.2709999,2434986.6040911
Beron de Astrada,Saladas,203388.7902366,1304101.5428545,1011703.8999473,2519194.2330384
Beron de Astrada,San Cosme,203388.7902366,1304101.5428545,1011703.8999473,2519194.2330384
Beron de Astrada,San Luis del Palmar,203388.7902366,1304101.5428545,1011703.8999473,2519194.2330384
Beron de Astrada,La Cruz,203388.7902366,1304101.5428545,1011703.8999473,2519194.2330384
Beron de Astrada,San Miguel,203388.7902366,1304101.5428545,1011703.8999473,2519194.2330384
Beron de Astrada,San Roque,203388.7902366,1304101.5428545,989539.1667283,2497029.4998195
Beron de Astrada,Santo Tome,203388.7902366,1304101.5428545,989539.1667283,2497029.4998195
Beron de Astrada,Sauce,203388.7902366,1304101.5428545,929240.3271011,2436730.6601923
Concepcion,Corrientes,236795.7813596,1304101.5428545,1033243.6402059,2574140.9644199
Concepcion,Bella Vista,236795.7813596,1304101.5428545,962472.5480274,2503369.8722415
Concepcion,Beron de Astrada,236795.7813596,1304101.5428545,962472.5480274,2503369.8722415
Concepcion,Concepcion,236795.7813596,0.0000000,962472.5480274,2503369.8722415
Concepcion,Curuzu Cuatia,236795.7813596,1304101.5428545,1006349.8688541,2547247.1930681
Concepcion,Empedrado,236795.7813596,1304101.5428545,1009776.7209901,2550674.0452042
Concepcion,Esquina,236795.7813596,1304101.5428545,861402.3496810,2402299.6738950
Concepcion,Alvear,236795.7813596,1304101.5428545,861402.3496810,2402299.6738950
Concepcion,Caa Cati,236795.7813596,1304101.5428545,861402.3496810,2402299.6738950
Concepcion,Goya,236795.7813596,1304101.5428545,915804.5944623,2456701.9186764
Concepcion,Itati,236795.7813596,1304101.5428545,915804.5944623,2456701.9186764
Concepcion,Ituzaingo,236795.7813596,1304101.5428545,915804.5944623,2456701.9186764
Concepcion,Lavalle,236795.7813596,1304101.5428545,927496.2709999,2468393.5952140
Concepcion,Mburucuya,236795.7813596,1304101.5428545,927496.2709999,2468393.5952140
Concepcion,Mercedes,236795.7813596,1304101.5428545,927496.2709999,2468393.5952140
Concepcion,Monte Caseros,236795.7813596,1304101.5428545,927496.2709999,2468393.5952140
Concepcion,Paso de los Libres,236795.7813596,1304101.5428545,927496.2709999,2468393.5952140
Concepcion,Saladas,236795.7813596,1304101.5428545,1011703.8999473,2552601.2241613
Concepcion,San Cosme,236795.7813596,1304101.5428545,1011703.8999473,2552601.2241613
Concepcion,San Luis del Palmar,236795.7813596,1304101.5428545,1011703.8999473,2552601.2241613
Concepcion,La Cruz,236795.7813596,1304101.5428545,1011703.8999473,2552601.2241613
Concepcion,San Miguel,236795.7813596,1304101.5428545,1011703.8999473,2552601.2241613
Concepcion,San Roque,236795.7813596,1304101.5428545,989539.1667283,2530436.4909424
Concepcion,Santo Tome,236795.7813596,1304101.5428545,989539.1667283,2530436.4909424
Concepcion,Sauce,236795.7813596,1304101.5428545,929240.3271011,2470137.6513152
Curuzu Cuatia,Corrientes,236795.7813596,1304101.5428545,929240.3271011,2470137.6513152
Curuzu Cuatia,Bella Vista,236795.7813596,1304101.5428545,929240.3271011,2470137.6513152
Curuzu Cuatia,Beron de Astrada,1006349.8688541,1304101.5428545,203388.7902366,2513840.2019452
Curuzu Cuatia,Concepcion,1006349.8688541,1304101.5428545,236795.7813596,2547247.1930681
Curuzu Cuatia,Curuzu Cuatia,1006349.8688541,0.0000000,236795.7813596,2547247.1930681
Curuzu Cuatia,Empedrado,1006349.8688541,0.0000000,236795.7813596,2547247.1930681
Curuzu Cuatia,Esquina,1006349.8688541,0.0000000,236795.7813596,2547247.1930681
Curuzu Cuatia,Alvear,1006349.8688541,1304101.5428545,160217.7944743,2470669.2061828
Curuzu Cuatia,Caa Cati,1006349.8688541,1304101.5428545,208354.0518493,2518805.4635578
Curuzu Cuatia,Goya,1006349.8688541,1304101.5428545,208354.0518493,2518805.4635578
Curuzu Cuatia,Itati,1006349.8688541,1304101.5428545,279797.6429994,2590249.0547079
Curuzu Cuatia,Ituzaingo,1006349.8688541,1304101.5428545,122829.1400491,2433280.5517576
Curuzu Cuatia,Lavalle,1006349.8688541,1304101.5428545,122829.1400491,2433280.5517576
Curuzu Cuatia,Mburucuya,1006349.8688541,1304101.5428545,266524.0256835,2576975.4373920
Curuzu Cuatia,Mercedes,1006349.8688541,1304101.5428545,283784.7902992,2594236.2020077
Curuzu Cuatia,Monte Caseros,1006349.8688541,1304101.5428545,324893.9406852,2635345.3523937
Curuzu Cuatia,Paso de los Libres,1006349.8688541,1304101.5428545,246694.7121601,2557146.1238686
Curuzu Cuatia,Saladas,1006349.8688541,1304101.5428545,246694.7121601,2557146.1238686
Curuzu Cuatia,San Cosme,1006349.8688541,1304101.5428545,302630.9129525,2613082.3246610
Curuzu Cuatia,San Luis del Palmar,1006349.8688541,1304101.5428545,301323.7482631,2611775.1599717
Curuzu Cuatia,La Cruz,1006349.8688541,1304101.5428545,172268.6242840,2482720.0359926
Curuzu Cuatia,San Miguel,1006349.8688541,1304101.5428545,203226.6557472,2513678.0674557
Curuzu Cuatia,San Roque,1006349.8688541,1304101.5428545,203226.6557472,2513678.0674557
Curuzu Cuatia,Santo Tome,1006349.8688541,1304101.5428545,82842.2603075,2393293.6720161
Curuzu Cuatia,Sauce,1006349.8688541,1304101.5428545,82842.2603075,2393293.6720161
Empedrado,Corrientes,1006349.8688541,1304101.5428545,82842.2603075,2393293.6720161
Empedrado,Bella Vista,1006349.8688541,1304101.5428545,82842.2603075,2393293.6720161
Empedrado,Beron de Astrada,1009776.7209901,1304101.5428545,203388.7902366,2517267.0540812
Empedrado,Concepcion,1009776.7209901,1304101.5428545,236795.7813596,2550674.0452042
Empedrado,Curuzu Cuatia,1009776.7209901,1304101.5428545,236795.7813596,2550674.0452042
Empedrado,Empedrado,1009776.7209901,0.0000000,236795.7813596,2550674.0452042
Empedrado,Esquina,1009776.7209901,0.0000000,236795.7813596,2550674.0452042
Empedrado,Alvear,1009776.7209901,1304101.5428545,160217.7944743,2474096.0583188
Empedrado,Caa Cati,1009776.7209901,1304101.5428545,208354.0518493,2522232.3156939
Empedrado,Goya,1009776.7209901,1304101.5428545,208354.0518493,2522232.3156939
Empedrado,Itati,1009776.7209901,1304101.5428545,279797.6429994,2593675.9068440
Empedrado,Ituzaingo,1009776.7209901,1304101.5428545,122829.1400491,2436707.4038937
Empedrado,Lavalle,1009776.7209901,1304101.5428545,122829.1400491,2436707.4038937
Empedrado,Mburucuya,1009776.7209901,1304101.5428545,266524.0256835,2580402.2895281
Empedrado,Mercedes,1009776.7209901,1304101.5428545,283784.7902992,2597663.0541437
Empedrado,Monte Caseros,1009776.7209901,1304101.5428545,324893.9406852,2638772.2045298
Empedrado,Paso de los Libres,1009776.7209901,1304101.5428545,246694.7121601,2560572.9760047
Empedrado,Saladas,1009776.7209901,1304101.5428545,246694.7121601,2560572.9760047
Empedrado,San Cosme,1009776.7209901,1304101.5428545,302630.9129525,2616509.1767970
Empedrado,San Luis del Palmar,1009776.7209901,1304101.5428545,301323.7482631,2615202.0121077
Empedrado,La Cruz,1009776.7209901,1304101.5428545,172268.6242840,2486146.8881286
Empedrado,San Miguel,1009776.7209901,1304101.5428545,203226.6557472,2517104.9195918
Empedrado,San Roque,1009776.7209901,1304101.5428545,203226.6557472,2517104.9195918
Empedrado,Santo Tome,1009776.7209901,1304101.5428545,82842.2603075,2396720.5241521
Empedrado,Sauce,1009776.7209901,1304101.5428545,82842.2603075,2396720.5241521
Esquina,Corrientes,1009776.7209901,1304101.5428545,82842.2603075,2396720.5241521
Esquina,Bella Vista,1009776.7209901,1304101.5428545,82842.2603075,2396720.5241521
Esquina,Beron de Astrada,861402.3496810,1304101.5428545,203388.7902366,2368892.6827721
Esquina,Concepcion,861402.3496810,1304101.5428545,236795.7813596,2402299.6738950
Esquina,Curuzu Cuatia,861402.3496810,1304101.5428545,236795.7813596,2402299.6738950
Esquina,Empedrado,861402.3496810,1304101.5428545,236795.7813596,2402299.6738950
Esquina,Esquina,861402.3496810,0.0000000,236795.7813596,2402299.6738950
Esquina,Alvear,861402.3496810,1304101.5428545,160217.7944743,2325721.6870097
Esquina,Caa Cati,861402.3496810,1304101.5428545,208354.0518493,2373857.9443847
Esquina,Goya,861402.3496810,1304101.5428545,208354.0518493,2373857.9443847
Esquina,Itati,861402.3496810,1304101.5428545,279797.6429994,2445301.5355349
Esquina,Ituzaingo,861402.3496810,1304101.5428545,122829.1400491,2288333.0325845
Esquina,Lavalle,861402.3496810,1304101.5428545,122829.1400491,2288333.0325845
Esquina,Mburucuya,861402.3496810,1304101.5428545,266524.0256835,2432027.9182189
Esquina,Mercedes,861402.3496810,1304101.5428545,283784.7902992,2449288.6828346
Esquina,Monte Caseros,861402.3496810,1304101.5428545,324893.9406852,2490397.8332206
Esquina,Paso de los Libres,861402.3496810,1304101.5428545,246694.7121601,2412198.6046955
Esquina,Saladas,861402.3496810,1304101.5428545,246694.7121601,2412198.6046955
Esquina,San Cosme,861402.3496810,1304101.5428545,302630.9129525,2468134.8054879
Esquina,San Luis del Palmar,861402.3496810,1304101.5428545,301323.7482631,2466827.6407986
Esquina,La Cruz,861402.3496810,1304101.5428545,172268.6242840,2337772.5168195
Esquina,San Miguel,861402.3496810,1304101.5428545,203226.6557472,2368730.5482826
Esquina,San Roque,861402.3496810,1304101.5428545,203226.6557472,2368730.5482826
Esquina,Santo Tome,861402.3496810,1304101.5428545,82842.2603075,2248346.1528430
Esquina,Sauce,861402.3496810,1304101.5428545,82842.2603075,2248346.1528430
Alvear,Corrientes,160217.7944743,1304101.5428545,1033243.6402059,2497562.9775346
Alvear,Bella Vista,160217.7944743,1304101.5428545,962472.5480274,2426791.8853561
Alvear,Beron de Astrada,160217.7944743,1304101.5428545,962472.5480274,2426791.8853561
Alvear,Concepcion,160217.7944743,1304101.5428545,962472.5480274,2426791.8853561
Alvear,Curuzu Cuatia,160217.7944743,1304101.5428545,1006349.8688541,2470669.2061828
Alvear,Empedrado,160217.7944743,1304101.5428545,1009776.7209901,2474096.0583188
Alvear,Esquina,160217.7944743,1304101.5428545,861402.3496810,2325721.6870097
Alvear,Alvear,160217.7944743,0.0000000,861402.3496810,2325721.6870097
Alvear,Caa Cati,160217.7944743,0.0000000,861402.3496810,2325721.6870097
Alvear,Goya,160217.7944743,1304101.5428545,915804.5944623,2380123.9317910
Alvear,Itati,160217.7944743,1304101.5428545,915804.5944623,2380123.9317910
Alvear,Ituzaingo,160217.7944743,1304101.5428545,915804.5944623,2380123.9317910
Alvear,Lavalle,160217.7944743,1304101.5428545,927496.2709999,2391815.6083287
Alvear,Mburucuya,160217.7944743,1304101.5428545,927496.2709999,2391815.6083287
Alvear,Mercedes,160217.7944743,1304101.5428545,927496.2709999,2391815.6083287
Alvear,Monte Caseros,160217.7944743,1304101.5428545,927496.2709999,2391815.6083287
Alvear,Paso de los Libres,160217.7944743,1304101.5428545,927496.2709999,2391815.6083287
Alvear,Saladas,160217.7944743,1304101.5428545,1011703.8999473,2476023.2372760
Alvear,San Cosme,160217.7944743,1304101.5428545,1011703.8999473,2476023.2372760
Alvear,San Luis del Palmar,160217.7944743,1304101.5428545,1011703.8999473,2476023.2372760
Alvear,La Cruz,160217.7944743,1304101.5428545,1011703.8999473,2476023.2372760
Alvear,San Miguel,160217.7944743,1304101.5428545,1011703.8999473,2476023.2372760
Alvear,San Roque,160217.7944743,1304101.5428545,989539.1667283,2453858.5040571
Alvear,Santo Tome,160217.7944743,1304101.5428545,989539.1667283,2453858.5040571
Alvear,Sauce,160217.7944743,1304101.5428545,929240.3271011,2393559.6644299
Caa Cati,Corrientes,208354.0518493,1304101.5428545,1033243.6402059,2545699.2349096
Caa Cati,Bella Vista,208354.0518493,1304101.5428545,962472.5480274,2474928.1427312
Caa Cati,Beron de Astrada,208354.0518493,1304101.5428545,962472.5480274,2474928.1427312
Caa Cati,Concepcion,208354.0518493,1304101.5428545,962472.5480274,2474928.1427312
Caa Cati,Curuzu Cuatia,208354.0518493,1304101.5428545,1006349.8688541,2518805.4635578
Caa Cati,Empedrado,208354.0518493,1304101.5428545,1009776.7209901,2522232.3156939
Caa Cati,Esquina,208354.0518493,1304101.5428545,861402.3496810,2373857.9443847
Caa Cati,Alvear,208354.0518493,1304101.5428545,861402.3496810,2373857.9443847
Caa Cati,Caa Cati,208354.0518493,0.0000000,861402.3496810,2373857.9443847
Caa Cati,Goya,208354.0518493,1304101.5428545,915804.5944623,2428260.1891661
Caa Cati,Itati,208354.0518493,1304101.5428545,915804.5944623,2428260.1891661
Caa Cati,Ituzaingo,208354.0518493,1304101.5428545,915804.5944623,2428260.1891661
Caa Cati,Lavalle,208354.0518493,1304101.5428545,927496.2709999,2439951.8657037
Caa Cati,Mburucuya,208354.0518493,1304101.5428545,927496.2709999,2439951.8657037
Caa Cati,Mercedes,208354.0518493,1304101.5428545,927496.2709999,2439951.8657037
Caa Cati,Monte Caseros,208354.0518493,1304101.5428545,927496.2709999,2439951.8657037
Caa Cati,Paso de los Libres,208354.0518493,1304101.5428545,927496.2709999,2439951.8657037
Caa Cati,Saladas,208354.0518493,1304101.5428545,1011703.8999473,2524159.4946510
Caa Cati,San Cosme,208354.0518493,1304101.5428545,1011703.8999473,2524159.4946510
Caa Cati,San Luis del Palmar,208354.0518493,1304101.5428545,1011703.8999473,2524159.4946510
Caa Cati,La Cruz,208354.0518493,1304101.5428545,1011703.8999473,2524159.4946510
Caa Cati,San Miguel,208354.0518493,1304101.5428545,1011703.8999473,2524159.4946510
Caa Cati,San Roque,208354.0518493,1304101.5428545,989539.1667283,2501994.7614321
Caa Cati,Santo Tome,208354.0518493,1304101.5428545,989539.1667283,2501994.7614321
Caa Cati,Sauce,208354.0518493,1304101.5428545,929240.3271011,2441695.9218049
Goya,Corrientes,208354.0518493,1304101.5428545,929240.3271011,2441695.9218049
Goya,Bella Vista,208354.0518493,1304101.5428545,929240.3271011,2441695.9218049
Goya,Beron de Astrada,915804.5944623,1304101.5428545,203388.7902366,2423294.9275534
Goya,Concepcion,915804.5944623,1304101.5428545,236795.7813596,2456701.9186764
Goya,Curuzu Cuatia,915804.5944623,1304101.5428545,236795.7813596,2456701.9186764
Goya,Empedrado,915804.5944623,1304101.5428545,236795.7813596,2456701.9186764
Goya,Esquina,915804.5944623,1304101.5428545,236795.7813596,2456701.9186764
Goya,Alvear,915804.5944623,1304101.5428545,160217.7944743,2380123.9317910
Goya,Caa Cati,915804.5944623,1304101.5428545,208354.0518493,2428260.1891661
Goya,Goya,915804.5944623,0.0000000,208354.0518493,2428260.1891661
Goya,Itati,915804.5944623,1304101.5428545,279797.6429994,2499703.7803162
Goya,Ituzaingo,915804.5944623,1304101.5428545,122829.1400491,2342735.2773659
Goya,Lavalle,915804.5944623,1304101.5428545,122829.1400491,2342735.2773659
Goya,Mburucuya,915804.5944623,1304101.5428545,266524.0256835,2486430.1630003
Goya,Mercedes,915804.5944623,1304101.5428545,283784.7902992,2503690.9276159
Goya,Monte Caseros,915804.5944623,1304101.5428545,324893.9406852,2544800.0780020
Goya,Paso de los Libres,915804.5944623,1304101.5428545,246694.7121601,2466600.8494769
Goya,Saladas,915804.5944623,1304101.5428545,246694.7121601,2466600.8494769
Goya,San Cosme,915804.5944623,1304101.5428545,302630.9129525,2522537.0502692
Goya,San Luis del Palmar,915804.5944623,1304101.5428545,301323.7482631,2521229.8855799
Goya,La Cruz,915804.5944623,1304101.5428545,172268.6242840,2392174.7616008
Goya,San Miguel,915804.5944623,1304101.5428545,203226.6557472,2423132.7930640
Goya,San Roque,915804.5944623,1304101.5428545,203226.6557472,2423132.7930640
Goya,Santo Tome,915804.5944623,1304101.5428545,82842.2603075,2302748.3976243
Goya,Sauce,915804.5944623,1304101.5428545,82842.2603075,2302748.3976243
Itati,Corrientes,279797.6429994,1304101.5428545,1033243.6402059,2617142.8260597
Itati,Bella Vista,279797.6429994,1304101.5428545,962472.5480274,2546371.7338813
Itati,Beron de Astrada,279797.6429994,1304101.5428545,962472.5480274,2546371.7338813
Itati,Concepcion,279797.6429994,1304101.5428545,962472.5480274,2546371.7338813
Itati,Curuzu Cuatia,279797.6429994,1304101.5428545,1006349.8688541,2590249.0547079
Itati,Empedrado,279797.6429994,1304101.5428545,1009776.7209901,2593675.9068440
Itati,Esquina,279797.6429994,1304101.5428545,861402.3496810,2445301.5355349
Itati,Alvear,279797.6429994,1304101.5428545,861402.3496810,2445301.5355349
Itati,Caa Cati,279797.6429994,1304101.5428545,861402.3496810,2445301.5355349
Itati,Goya,279797.6429994,1304101.5428545,915804.5944623,2499703.7803162
Itati,Itati,279797.6429994,0.0000000,915804.5944623,2499703.7803162
Itati,Ituzaingo,279797.6429994,0.0000000,915804.5944623,2499703.7803162
Itati,Lavalle,279797.6429994,1304101.5428545,927496.2709999,2511395.4568538
Itati,Mburucuya,279797.6429994,1304101.5428545,927496.2709999,2511395.4568538
Itati,Mercedes,279797.6429994,1304101.5428545,927496.2709999,2511395.4568538
Itati,Monte Caseros,279797.6429994,1304101.5428545,927496.2709999,2511395.4568538
Itati,Paso de los Libres,279797.6429994,1304101.5428545,927496.2709999,2511395.4568538
Itati,Saladas,279797.6429994,1304101.5428545,1011703.8999473,2595603.0858012
Itati,San Cosme,279797.6429994,1304101.5428545,1011703.8999473,2595603.0858012
Itati,San Luis del Palmar,279797.6429994,1304101.5428545,1011703.8999473,2595603.0858012
Itati,La Cruz,279797.6429994,1304101.5428545,1011703.8999473,2595603.0858012
Itati,San Miguel,279797.6429994,1304101.5428545,1011703.8999473,2595603.0858012
Itati,San Roque,279797.6429994,1304101.5428545,989539.1667283,2573438.3525822
Itati,Santo Tome,279797.6429994,1304101.5428545,989539.1667283,2573438.3525822
Itati,Sauce,279797.6429994,1304101.5428545,929240.3271011,2513139.5129550
Ituzaingo,Corrientes,122829.1400491,1304101.5428545,1033243.6402059,2460174.3231094
Ituzaingo,Bella Vista,122829.1400491,1304101.5428545,962472.5480274,2389403.2309310
Ituzaingo,Beron de Astrada,122829.1400491,1304101.5428545,962472.5480274,2389403.2309310
Ituzaingo,Concepcion,122829.1400491,1304101.5428545,962472.5480274,2389403.2309310
Ituzaingo,Curuzu Cuatia,122829.1400491,1304101.5428545,1006349.8688541,2433280.5517576
Ituzaingo,Empedrado,122829.1400491,1304101.5428545,1009776.7209901,2436707.4038937
Ituzaingo,Esquina,122829.1400491,1304101.5428545,861402.3496810,2288333.0325845
Ituzaingo,Alvear,122829.1400491,1304101.5428545,861402.3496810,2288333.0325845
Ituzaingo,Caa Cati,122829.1400491,1304101.5428545,861402.3496810,2288333.0325845
Ituzaingo,Goya,122829.1400491,1304101.5428545,915804.5944623,2342735.2773659
Ituzaingo,Itati,122829.1400491,1304101.5428545,915804.5944623,2342735.2773659
Ituzaingo,Ituzaingo,122829.1400491,0.0000000,915804.5944623,2342735.2773659
Ituzaingo,Lavalle,122829.1400491,1304101.5428545,927496.2709999,2354426.9539035
Ituzaingo,Mburucuya,122829.1400491,1304101.5428545,927496.2709999,2354426.9539035
Ituzaingo,Mercedes,122829.1400491,1304101.5428545,927496.2709999,2354426.9539035
Ituzaingo,Monte Caseros,122829.1400491,1304101.5428545,927496.2709999,2354426.9539035
Ituzaingo,Paso de los Libres,122829.1400491,1304101.5428545,927496.2709999,2354426.9539035
Ituzaingo,Saladas,122829.1400491,1304101.5428545,1011703.8999473,2438634.5828508
Ituzaingo,San Cosme,122829.1400491,1304101.5428545,1011703.8999473,2438634.5828508
Ituzaingo,San Luis del Palmar,122829.1400491,1304101.5428545,1011703.8999473,2438634.5828508
Ituzaingo,La Cruz,122829.1400491,1304101.5428545,1011703.8999473,2438634.5828508
Ituzaingo,San Miguel,122829.1400491,1304101.5428545,1011703.8999473,2438634.5828508
Ituzaingo,San Roque,122829.1400491,1304101.5428545,989539.1667283,2416469.8496319
Ituzaingo,Santo Tome,122829.1400491,1304101.5428545,989539.1667283,2416469.8496319
Ituzaingo,Sauce,122829.1400491,1304101.5428545,929240.3271011,2356171.0100047
Lavalle,Corrientes,122829.1400491,1304101.5428545,929240.3271011,2356171.0100047
Lavalle,Bella Vista,122829.1400491,1304101.5428545,929240.3271011,2356171.0100047
Lavalle,Beron de Astrada,927496.2709999,1304101.5428545,203388.7902366,2434986.6040911
Lavalle,Concepcion,927496.2709999,1304101.5428545,236795.7813596,2468393.5952140
Lavalle,Curuzu Cuatia,927496.2709999,1304101.5428545,236795.7813596,2468393.5952140
Lavalle,Empedrado,927496.2709999,1304101.5428545,236795.7813596,2468393.5952140
Lavalle,Esquina,927496.2709999,1304101.5428545,236795.7813596,2468393.5952140
Lavalle,Alvear,927496.2709999,1304101.5428545,160217.7944743,2391815.6083287
Lavalle,Caa Cati,927496.2709999,1304101.5428545,208354.0518493,2439951.8657037
Lavalle,Goya,927496.2709999,1304101.5428545,208354.0518493,2439951.8657037
Lavalle,Itati,927496.2709999,1304101.5428545,279797.6429994,2511395.4568538
Lavalle,Ituzaingo,927496.2709999,1304101.5428545,122829.1400491,2354426.9539035
Lavalle,Lavalle,927496.2709999,0.0000000,122829.1400491,2354426.9539035
Lavalle,Mburucuya,927496.2709999,1304101.5428545,266524.0256835,2498121.8395379
Lavalle,Mercedes,927496.2709999,1304101.5428545,283784.7902992,2515382.6041536
Lavalle,Monte Caseros,927496.2709999,1304101.5428545,324893.9406852,2556491.7545396
Lavalle,Paso de los Libres,927496.2709999,1304101.5428545,246694.7121601,2478292.5260145
Lavalle,Saladas,927496.2709999,1304101.5428545,246694.7121601,2478292.5260145
Lavalle,San Cosme,927496.2709999,1304101.5428545,302630.9129525,2534228.7268069
Lavalle,San Luis del Palmar,927496.2709999,1304101.5428545,301323.7482631,2532921.5621175
Lavalle,La Cruz,927496.2709999,1304101.5428545,172268.6242840,2403866.4381384
Lavalle,San Miguel,927496.2709999,1304101.5428545,203226.6557472,2434824.4696016
